,index,User_id,Local_sg_time,POI_id,POI_Type,Location_id,Category,L2_id,weekend,hour,new_id,new_id_reindex,location_id_reindex,user_id_reindex
1317,2690,50019,2012-04-27 07:10:49+00:00,1206,Independent,1206,City Hall,32,0,7,32,31,736,30
1318,2691,50019,2012-04-27 10:25:46+00:00,400,Independent,400,Deli / Bodega,107,0,10,107,99,237,30
1319,2692,50019,2012-04-27 17:33:01+00:00,509,Independent,509,Bar,5,0,17,5,5,316,30
1320,2696,50019,2012-05-05 07:41:21+00:00,539,Independent,539,Coffee Shop,6,1,7,6,6,340,30
1321,2697,50019,2012-05-05 08:51:28+00:00,509,Independent,509,Bar,5,1,8,5,5,316,30
1322,2704,50019,2012-05-16 06:37:23+00:00,1206,Independent,1206,City Hall,32,0,6,32,31,736,30
1323,2705,50019,2012-05-16 10:51:12+00:00,806,Independent,806,Zoo,59,0,10,59,54,501,30
1324,2712,50019,2012-07-06 05:55:48+00:00,1206,Independent,1206,City Hall,32,0,5,32,31,736,30
1325,2713,50019,2012-07-06 06:55:20+00:00,1222,Independent,1222,Fast Food Restaurant,24,0,6,24,23,745,30
1326,2714,50019,2012-07-07 08:53:12+00:00,2301,Combined,242,American Restaurant,11,1,8,2301,174,142,30
1327,2715,50019,2012-07-07 10:58:02+00:00,2218,Combined,106,Food Court,101,1,10,2218,169,55,30
1328,2716,50019,2012-07-07 11:22:36+00:00,2218,Combined,103,Furniture / Home Store,69,1,11,2218,169,53,30
1329,2719,50019,2012-07-28 10:12:56+00:00,86,Independent,86,Park,58,1,10,58,53,47,30
1330,2720,50019,2012-07-28 14:38:44+00:00,561,Independent,561,Grocery Store,30,1,14,30,29,358,30
1331,2723,50019,2012-08-11 10:53:04+00:00,216,Independent,216,Mexican Restaurant,83,1,10,83,77,126,30
1332,2724,50019,2012-08-11 11:52:29+00:00,561,Independent,561,Grocery Store,30,1,11,30,29,358,30
1333,2725,50019,2012-08-11 11:57:19+00:00,570,Independent,570,Donut Shop,110,1,11,110,102,364,30
1334,2735,50019,2012-12-10 12:47:56+00:00,932,Independent,932,Restaurant,16,0,12,16,16,576,30
1335,2736,50019,2012-12-10 14:37:10+00:00,1206,Independent,1206,City Hall,32,0,14,32,31,736,30
1336,2737,50019,2012-12-13 08:41:57+00:00,1206,Independent,1206,City Hall,32,0,8,32,31,736,30
1337,2738,50019,2012-12-13 11:26:14+00:00,2104,Combined,1230,Steakhouse,2,0,11,2104,148,751,30
1338,2740,50019,2012-12-22 00:33:32+00:00,124,Independent,124,Grocery Store,30,1,0,30,29,66,30
1339,2741,50019,2012-12-22 12:36:41+00:00,816,Independent,816,Board Shop,7,1,12,7,7,506,30
1340,2742,50019,2012-12-22 19:07:34+00:00,509,Independent,509,Bar,5,1,19,5,5,316,30
1341,2744,50019,2012-12-28 13:28:56+00:00,2216,Combined,318,American Restaurant,11,0,13,2216,167,188,30
1342,2745,50019,2012-12-28 18:58:11+00:00,405,Independent,405,Stadium,0,0,18,0,0,242,30
1343,2749,50019,2013-01-21 05:39:36+00:00,468,Independent,468,Yoga Studio,98,0,5,98,91,284,30
1344,2750,50019,2013-01-21 16:16:05+00:00,1206,Independent,1206,City Hall,32,0,16,32,31,736,30
1345,2752,50019,2013-01-25 11:55:05+00:00,787,Independent,787,Golf Course,141,0,11,141,125,491,30
1346,2753,50019,2013-01-25 18:51:15+00:00,509,Independent,509,Bar,5,0,18,5,5,316,30
1347,2754,50019,2013-01-25 21:27:06+00:00,432,Independent,432,Bar,5,0,21,5,5,257,30
1348,2761,50196,2012-05-08 07:14:40+00:00,567,Independent,567,Coffee Shop,6,0,7,6,6,362,31
1349,2762,50196,2012-05-08 15:52:33+00:00,219,Independent,219,Burger Joint,49,0,15,49,45,127,31
1350,2763,50196,2012-05-09 07:16:32+00:00,976,Independent,976,Coffee Shop,6,0,7,6,6,601,31
1351,2764,50196,2012-05-09 16:36:58+00:00,235,Independent,235,Fast Food Restaurant,24,0,16,24,23,138,31
1352,2766,50196,2012-05-14 06:43:54+00:00,1090,Independent,1090,Caf,13,0,6,13,13,667,31
1353,2767,50196,2012-05-14 11:28:05+00:00,448,Independent,448,American Restaurant,11,0,11,11,11,271,31
1354,2768,50196,2012-05-25 15:27:03+00:00,2103,Combined,1160,American Restaurant,11,0,15,2103,147,704,31
1355,2769,50196,2012-05-25 17:39:22+00:00,2103,Combined,1158,Gastropub,12,0,17,2103,147,703,31
1356,2775,50196,2012-06-06 07:03:01+00:00,1104,Independent,1104,Coffee Shop,6,0,7,6,6,678,31
1357,2776,50196,2012-06-06 10:55:28+00:00,1090,Independent,1090,Caf,13,0,10,13,13,667,31
1358,2779,50196,2012-06-10 09:31:41+00:00,2220,Combined,167,Hardware Store,29,1,9,2220,171,92,31
1359,2780,50196,2012-06-10 10:11:40+00:00,172,Independent,172,Grocery Store,30,1,10,30,29,97,31
1360,2781,50196,2012-06-10 11:31:13+00:00,122,Independent,122,American Restaurant,11,1,11,11,11,64,31
1361,2784,50196,2012-06-16 15:06:41+00:00,2216,Combined,327,Seafood Restaurant,136,1,15,2216,167,194,31
1362,2785,50196,2012-06-16 16:22:05+00:00,222,Independent,222,Miscellaneous Shop,36,1,16,36,35,130,31
1363,2790,50196,2012-07-07 12:22:35+00:00,2106,Combined,149,Paper / Office Supplies Store,26,1,12,2106,150,86,31
1364,2791,50196,2012-07-07 13:50:39+00:00,172,Independent,172,Grocery Store,30,1,13,30,29,97,31
1365,2792,50196,2012-07-07 14:08:13+00:00,178,Independent,178,Hardware Store,29,1,14,29,28,100,31
1366,2805,50196,2012-09-14 06:49:13+00:00,1090,Independent,1090,Caf,13,0,6,13,13,667,31
1367,2806,50196,2012-09-14 17:35:01+00:00,978,Independent,978,Football Stadium,44,0,17,44,41,603,31
1368,2807,50196,2012-09-15 13:39:04+00:00,2218,Combined,102,Grocery Store,30,1,13,2218,169,52,31
1369,2808,50196,2012-09-15 14:15:46+00:00,2219,Combined,88,Grocery Store,30,1,14,2219,170,48,31
1370,2814,50196,2012-11-01 08:38:01+00:00,1104,Independent,1104,Coffee Shop,6,0,8,6,6,678,31
1371,2815,50196,2012-11-01 11:04:09+00:00,2102,Combined,1260,Food Court,101,0,11,2102,146,771,31
1372,2820,50196,2012-12-06 12:15:30+00:00,1086,Independent,1086,Chinese Restaurant,116,0,12,116,108,664,31
1373,2821,50196,2012-12-06 18:02:30+00:00,196,Independent,196,Wings Joint,45,0,18,45,42,110,31
1374,2827,50196,2012-12-17 11:42:29+00:00,234,Independent,234,American Restaurant,11,0,11,11,11,137,31
1375,2828,50196,2012-12-17 12:32:34+00:00,2301,Combined,246,Department Store,19,0,12,2301,174,146,31
1376,2829,50196,2012-12-17 13:19:29+00:00,334,Independent,334,Furniture / Home Store,69,0,13,69,63,200,31
1377,2831,50196,2012-12-19 12:02:10+00:00,1086,Independent,1086,Chinese Restaurant,116,0,12,116,108,664,31
1378,2832,50196,2012-12-19 14:51:10+00:00,445,Independent,445,Restaurant,16,0,14,16,16,268,31
1379,2833,50196,2012-12-21 10:19:07+00:00,888,Independent,888,Automotive Shop,35,0,10,35,34,550,31
1380,2834,50196,2012-12-21 10:33:07+00:00,552,Independent,552,Bookstore,23,0,10,23,22,352,31
1381,2835,50196,2012-12-21 17:59:31+00:00,221,Independent,221,Pizza Place,15,0,17,15,15,129,31
1382,2847,50196,2013-03-06 08:00:18+00:00,1101,Independent,1101,Coffee Shop,6,0,8,6,6,675,31
1383,2848,50196,2013-03-06 12:41:39+00:00,2102,Combined,1260,Food Court,101,0,12,2102,146,771,31
1384,2874,53896,2012-04-03 13:23:17+00:00,1136,Independent,1136,Coffee Shop,6,0,13,6,6,693,32
1385,2875,53896,2012-04-03 13:45:17+00:00,1145,Independent,1145,Light Rail,18,0,13,18,17,697,32
1386,2876,53896,2012-04-03 13:46:24+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1387,2879,53896,2012-04-07 08:36:36+00:00,314,Independent,314,Coffee Shop,6,1,8,6,6,184,32
1388,2880,53896,2012-04-07 08:52:52+00:00,124,Independent,124,Grocery Store,30,1,8,30,29,66,32
1389,2882,53896,2012-05-28 13:48:02+00:00,1145,Independent,1145,Light Rail,18,0,13,18,17,697,32
1390,2883,53896,2012-05-28 13:49:57+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1391,2884,53896,2013-02-13 04:24:15+00:00,1207,Independent,1207,Light Rail,18,0,4,18,17,737,32
1392,2885,53896,2013-02-13 14:14:26+00:00,1145,Independent,1145,Light Rail,18,0,14,18,17,697,32
1393,2886,53896,2013-02-13 14:42:24+00:00,373,Independent,373,Gym,62,0,14,62,57,222,32
1394,2887,53896,2013-02-13 16:13:00+00:00,314,Independent,314,Coffee Shop,6,0,16,6,6,184,32
1395,2891,53896,2013-05-13 03:29:17+00:00,1207,Independent,1207,Light Rail,18,0,3,18,17,737,32
1396,2892,53896,2013-05-13 13:15:51+00:00,1145,Independent,1145,Light Rail,18,0,13,18,17,697,32
1397,2893,53896,2013-05-14 03:23:33+00:00,1207,Independent,1207,Light Rail,18,0,3,18,17,737,32
1398,2894,53896,2013-05-14 12:49:51+00:00,1136,Independent,1136,Coffee Shop,6,0,12,6,6,693,32
1399,2896,53896,2013-05-16 13:18:10+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1400,2897,53896,2013-05-16 13:24:37+00:00,377,Independent,377,Coffee Shop,6,0,13,6,6,225,32
1401,2900,53896,2013-05-21 03:24:06+00:00,1207,Independent,1207,Light Rail,18,0,3,18,17,737,32
1402,2901,53896,2013-05-21 13:46:24+00:00,193,Independent,193,Coffee Shop,6,0,13,6,6,108,32
1403,2903,53896,2013-05-23 03:24:09+00:00,1207,Independent,1207,Light Rail,18,0,3,18,17,737,32
1404,2904,53896,2013-05-23 13:07:20+00:00,1145,Independent,1145,Light Rail,18,0,13,18,17,697,32
1405,2905,53896,2013-05-27 13:07:16+00:00,1145,Independent,1145,Light Rail,18,0,13,18,17,697,32
1406,2906,53896,2013-05-27 13:08:27+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1407,2907,53896,2013-05-27 14:33:19+00:00,373,Independent,373,Gym,62,0,14,62,57,222,32
1408,2910,53896,2013-05-30 03:26:07+00:00,1207,Independent,1207,Light Rail,18,0,3,18,17,737,32
1409,2911,53896,2013-05-30 13:16:02+00:00,1145,Independent,1145,Light Rail,18,0,13,18,17,697,32
1410,2912,53896,2013-05-30 13:17:43+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1411,2913,53896,2013-06-01 06:16:41+00:00,314,Independent,314,Coffee Shop,6,1,6,6,6,184,32
1412,2914,53896,2013-06-01 13:07:53+00:00,193,Independent,193,Coffee Shop,6,1,13,6,6,108,32
1413,2917,53896,2013-06-05 02:59:32+00:00,1207,Independent,1207,Light Rail,18,0,2,18,17,737,32
1414,2918,53896,2013-06-05 13:12:42+00:00,1136,Independent,1136,Coffee Shop,6,0,13,6,6,693,32
1415,2919,53896,2013-06-05 13:36:53+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1416,2921,53896,2013-06-07 02:59:13+00:00,1207,Independent,1207,Light Rail,18,0,2,18,17,737,32
1417,2922,53896,2013-06-07 13:46:15+00:00,1207,Independent,1207,Light Rail,18,0,13,18,17,737,32
1418,2924,53896,2013-06-30 10:18:32+00:00,193,Independent,193,Coffee Shop,6,1,10,6,6,108,32
1419,2925,53896,2013-06-30 11:32:08+00:00,129,Independent,129,Department Store,19,1,11,19,18,70,32
1420,2969,67279,2012-10-22 17:17:51+00:00,1180,Independent,1180,Steakhouse,2,0,17,2,2,716,33
1421,2970,67279,2012-10-22 19:02:27+00:00,1181,Independent,1181,Hotel,1,0,19,1,1,717,33
1422,2971,67279,2012-10-24 20:13:33+00:00,1223,Independent,1223,Restaurant,16,0,20,16,16,746,33
1423,2972,67279,2012-10-24 21:27:43+00:00,425,Independent,425,Pub,3,0,21,3,3,252,33
1424,2973,67279,2012-10-25 07:05:27+00:00,1181,Independent,1181,Hotel,1,0,7,1,1,717,33
1425,2974,67279,2012-10-25 21:31:44+00:00,1181,Independent,1181,Hotel,1,0,21,1,1,717,33
1426,2975,67279,2012-10-26 16:24:10+00:00,1099,Independent,1099,Bar,5,0,16,5,5,673,33
1427,2976,67279,2012-10-26 18:22:07+00:00,405,Independent,405,Stadium,0,0,18,0,0,242,33
1428,2979,67279,2012-10-31 17:47:23+00:00,2102,Combined,1250,Restaurant,16,0,17,2102,146,763,33
1429,2980,67279,2012-10-31 19:30:39+00:00,1184,Independent,1184,Bar,5,0,19,5,5,720,33
1430,2981,67279,2012-10-31 21:36:46+00:00,1181,Independent,1181,Hotel,1,0,21,1,1,717,33
1431,2988,67279,2012-12-07 17:00:53+00:00,2103,Combined,1161,Pub,3,0,17,2103,147,705,33
1432,2989,67279,2012-12-07 23:00:06+00:00,1181,Independent,1181,Hotel,1,0,23,1,1,717,33
1433,3009,76333,2012-04-18 10:50:13+00:00,282,Independent,282,Library,84,0,10,84,78,161,34
1434,3010,76333,2012-04-18 10:59:11+00:00,278,Independent,278,Coffee Shop,6,0,10,6,6,157,34
1435,3012,76333,2012-04-22 13:48:25+00:00,967,Independent,967,Spa / Massage,147,1,13,147,129,596,34
1436,3013,76333,2012-04-22 16:09:32+00:00,275,Independent,275,Grocery Store,30,1,16,30,29,155,34
1437,3019,76333,2012-05-25 12:22:35+00:00,1190,Independent,1190,Government Building,99,0,12,99,92,724,34
1438,3020,76333,2012-05-25 12:55:38+00:00,1074,Independent,1074,Grocery Store,30,0,12,30,29,659,34
1439,3024,76333,2012-06-09 12:27:58+00:00,2215,Combined,31,Grocery Store,30,1,12,2215,166,17,34
1440,3025,76333,2012-06-09 14:09:02+00:00,533,Independent,533,Coffee Shop,6,1,14,6,6,336,34
1441,3026,76333,2012-09-15 13:50:51+00:00,343,Independent,343,Miscellaneous Shop,36,1,13,36,35,206,34
1442,3027,76333,2012-09-15 15:26:05+00:00,278,Independent,278,Coffee Shop,6,1,15,6,6,157,34
1443,3040,76333,2013-02-16 12:41:57+00:00,2215,Combined,27,Arts & Crafts Store,76,1,12,2215,166,13,34
1444,3041,76333,2013-02-16 13:14:32+00:00,2214,Combined,42,Pet Store,61,1,13,2214,165,24,34
1445,3042,76333,2013-02-16 15:11:01+00:00,278,Independent,278,Coffee Shop,6,1,15,6,6,157,34
1446,3044,76333,2013-02-24 10:35:51+00:00,18,Independent,18,Car Wash,105,1,10,105,97,9,34
1447,3045,76333,2013-02-24 11:16:14+00:00,2215,Combined,32,Library,84,1,11,2215,166,18,34
1448,3047,76333,2013-03-16 11:19:54+00:00,516,Independent,516,Gift Shop,79,1,11,79,73,322,34
1449,3048,76333,2013-03-16 11:47:48+00:00,517,Independent,517,Tapas Restaurant,94,1,11,94,87,323,34
1450,3051,76333,2013-04-30 09:01:09+00:00,278,Independent,278,Coffee Shop,6,0,9,6,6,157,34
1451,3052,76333,2013-04-30 09:04:04+00:00,282,Independent,282,Library,84,0,9,84,78,161,34
1452,3063,76579,2012-05-09 06:50:55+00:00,471,Independent,471,Coffee Shop,6,0,6,6,6,287,35
1453,3064,76579,2012-05-09 16:38:30+00:00,549,Independent,549,Pub,3,0,16,3,3,349,35
1454,3065,76579,2012-05-12 12:02:02+00:00,474,Independent,474,Casino,8,1,12,8,8,290,35
1455,3066,76579,2012-05-12 18:48:08+00:00,568,Independent,568,Pub,3,1,18,3,3,363,35
1456,3069,76579,2012-05-15 08:19:40+00:00,471,Independent,471,Coffee Shop,6,0,8,6,6,287,35
1457,3070,76579,2012-05-15 10:39:52+00:00,375,Independent,375,Mediterranean Restaurant,66,0,10,66,61,223,35
1458,3072,76579,2012-05-23 14:05:51+00:00,405,Independent,405,Stadium,0,0,14,0,0,242,35
1459,3073,76579,2012-05-23 14:42:42+00:00,382,Independent,382,Gym / Fitness Center,86,0,14,86,80,227,35
1460,3079,76579,2012-06-17 08:59:24+00:00,471,Independent,471,Coffee Shop,6,1,8,6,6,287,35
1461,3080,76579,2012-06-17 12:59:49+00:00,874,Independent,874,Indian Restaurant,80,1,12,80,74,542,35
1462,3087,76579,2013-09-01 14:22:55+00:00,392,Independent,392,Mexican Restaurant,83,1,14,83,77,232,35
1463,3088,76579,2013-09-01 18:05:43+00:00,762,Independent,762,Bridge,150,1,18,150,130,474,35
1464,3096,78628,2012-04-14 03:59:08+00:00,54,Independent,54,Coffee Shop,6,1,3,6,6,33,36
1465,3097,78628,2012-04-14 16:58:37+00:00,54,Independent,54,Coffee Shop,6,1,16,6,6,33,36
1466,3098,78628,2012-04-14 17:20:06+00:00,54,Independent,54,Coffee Shop,6,1,17,6,6,33,36
1467,3100,78628,2012-04-19 13:49:46+00:00,608,Independent,608,American Restaurant,11,0,13,11,11,378,36
1468,3101,78628,2012-04-19 20:36:43+00:00,1095,Independent,1095,Nightclub,51,0,20,51,47,669,36
1469,3117,78628,2012-06-04 14:13:28+00:00,2218,Combined,109,Department Store,19,0,14,2218,169,57,36
1470,3118,78628,2012-06-04 15:13:36+00:00,2218,Combined,112,Toy / Game Store,47,0,15,2218,169,60,36
1471,3121,78628,2012-06-17 05:00:47+00:00,54,Independent,54,Coffee Shop,6,1,5,6,6,33,36
1472,3122,78628,2012-06-17 15:38:24+00:00,1017,Independent,1017,Sandwich Place,52,1,15,52,48,624,36
1473,3123,78628,2012-06-17 16:14:17+00:00,2209,Combined,1010,Department Store,19,1,16,2209,160,619,36
1474,3124,78628,2012-06-17 16:31:20+00:00,2209,Combined,1000,Pet Store,61,1,16,2209,160,614,36
1475,3125,78628,2012-06-17 19:05:08+00:00,2300,Combined,706,Sports Bar,42,1,19,2300,173,443,36
1476,3126,78628,2012-06-17 20:20:52+00:00,2300,Combined,676,Bank,124,1,20,2300,173,424,36
1477,3134,79254,2012-04-13 17:13:45+00:00,2300,Combined,695,Bank,124,0,17,2300,173,435,37
1478,3135,79254,2012-04-13 17:57:20+00:00,419,Independent,419,Pizza Place,15,0,17,15,15,248,37
1479,3137,79254,2012-04-21 10:00:05+00:00,824,Independent,824,Coffee Shop,6,1,10,6,6,514,37
1480,3138,79254,2012-04-21 11:04:22+00:00,2300,Combined,676,Bank,124,1,11,2300,173,424,37
1481,3139,79254,2012-04-21 12:03:29+00:00,671,Independent,671,Automotive Shop,35,1,12,35,34,420,37
1482,3140,79254,2012-04-23 10:10:37+00:00,2300,Combined,687,Coffee Shop,6,0,10,2300,173,430,37
1483,3141,79254,2012-04-23 13:42:50+00:00,2301,Combined,247,Sporting Goods Shop,28,0,13,2301,174,147,37
1484,3143,79254,2012-04-28 13:09:58+00:00,2301,Combined,247,Sporting Goods Shop,28,1,13,2301,174,147,37
1485,3144,79254,2012-04-28 13:40:11+00:00,127,Independent,127,Department Store,19,1,13,19,18,69,37
1486,3145,79254,2012-04-28 14:41:33+00:00,790,Independent,790,Ice Cream Shop,9,1,14,9,9,493,37
1487,3159,79254,2012-06-11 16:54:45+00:00,2103,Combined,1161,Pub,3,0,16,2103,147,705,37
1488,3160,79254,2012-06-11 17:44:22+00:00,790,Independent,790,Ice Cream Shop,9,0,17,9,9,493,37
1489,3163,79254,2013-01-26 12:12:53+00:00,1074,Independent,1074,Grocery Store,30,1,12,30,29,659,37
1490,3164,79254,2013-01-26 19:30:21+00:00,408,Independent,408,Casino,8,1,19,8,8,244,37
1491,3165,79254,2013-02-02 17:31:53+00:00,2300,Combined,679,Grocery Store,30,1,17,2300,173,426,37
1492,3166,79254,2013-02-02 19:29:05+00:00,405,Independent,405,Stadium,0,1,19,0,0,242,37
1493,3167,79254,2013-02-02 23:13:47+00:00,408,Independent,408,Casino,8,1,23,8,8,244,37
1494,3168,79254,2013-02-24 08:55:16+00:00,623,Independent,623,Drugstore / Pharmacy,25,1,8,25,24,389,37
1495,3169,79254,2013-02-24 09:31:59+00:00,2300,Combined,687,Coffee Shop,6,1,9,2300,173,430,37
1496,3170,79254,2013-02-24 14:03:56+00:00,2301,Combined,247,Sporting Goods Shop,28,1,14,2301,174,147,37
1497,3185,80439,2012-07-15 20:31:31+00:00,2300,Combined,706,Sports Bar,42,1,20,2300,173,443,38
1498,3186,80439,2012-07-15 22:45:59+00:00,721,Independent,721,Diner,4,1,22,4,4,451,38
1499,3188,80439,2012-07-28 01:22:50+00:00,2204,Combined,743,Fast Food Restaurant,24,1,1,2204,155,464,38
1500,3189,80439,2012-07-28 17:14:33+00:00,2208,Combined,944,Mall,68,1,17,2208,159,583,38
1501,3192,80439,2012-12-18 21:22:47+00:00,526,Independent,526,Hookah Bar,151,0,21,151,131,330,38
1502,3193,80439,2012-12-18 23:12:44+00:00,551,Independent,551,Fast Food Restaurant,24,0,23,24,23,351,38
1503,3194,80439,2012-12-18 23:37:44+00:00,1120,Independent,1120,Karaoke Bar,152,0,23,152,132,686,38
1504,3198,80439,2012-12-27 16:01:11+00:00,805,Independent,805,Science Museum,60,0,16,60,55,500,38
1505,3199,80439,2012-12-27 17:50:24+00:00,877,Independent,877,Multiplex,39,0,17,39,37,543,38
1506,3200,80439,2012-12-28 20:18:24+00:00,806,Independent,806,Zoo,59,0,20,59,54,501,38
1507,3201,80439,2012-12-28 21:53:18+00:00,526,Independent,526,Hookah Bar,151,0,21,151,131,330,38
1508,3221,86517,2012-04-11 17:29:46+00:00,433,Independent,433,Gastropub,12,0,17,12,12,258,39
1509,3222,86517,2012-04-11 19:26:10+00:00,709,Independent,709,Gym,62,0,19,62,57,445,39
1510,3225,86517,2012-04-14 13:40:50+00:00,661,Independent,661,Coffee Shop,6,1,13,6,6,415,39
1511,3226,86517,2012-04-14 16:07:48+00:00,732,Independent,732,Sushi Restaurant,22,1,16,22,21,456,39
1512,3227,86517,2012-04-14 17:57:55+00:00,1120,Independent,1120,Karaoke Bar,152,1,17,152,132,686,39
1513,3228,86517,2012-04-14 21:42:57+00:00,2204,Combined,748,Gym,62,1,21,2204,155,466,39
1514,3232,86517,2012-04-24 14:39:27+00:00,709,Independent,709,Gym,62,0,14,62,57,445,39
1515,3233,86517,2012-04-24 16:14:08+00:00,661,Independent,661,Coffee Shop,6,0,16,6,6,415,39
1516,3236,86517,2012-04-28 12:37:39+00:00,739,Independent,739,Grocery Store,30,1,12,30,29,461,39
1517,3237,86517,2012-04-28 16:19:10+00:00,709,Independent,709,Gym,62,1,16,62,57,445,39
1518,3238,86517,2012-04-28 19:10:37+00:00,1036,Independent,1036,Concert Hall,40,1,19,40,38,637,39
1519,3242,86517,2012-05-11 13:27:15+00:00,709,Independent,709,Gym,62,0,13,62,57,445,39
1520,3243,86517,2012-05-11 16:25:21+00:00,661,Independent,661,Coffee Shop,6,0,16,6,6,415,39
1521,3244,86517,2012-05-11 16:33:51+00:00,709,Independent,709,Gym,62,0,16,62,57,445,39
1522,3245,86517,2012-05-11 21:23:37+00:00,2204,Combined,748,Gym,62,0,21,2204,155,466,39
1523,3246,86517,2012-05-12 14:49:49+00:00,709,Independent,709,Gym,62,1,14,62,57,445,39
1524,3247,86517,2012-05-12 16:04:18+00:00,661,Independent,661,Coffee Shop,6,1,16,6,6,415,39
1525,3248,86517,2012-05-12 20:54:03+00:00,709,Independent,709,Gym,62,1,20,62,57,445,39
1526,3249,86517,2012-05-13 04:26:26+00:00,2204,Combined,748,Gym,62,1,4,2204,155,466,39
1527,3250,86517,2012-05-13 11:47:25+00:00,709,Independent,709,Gym,62,1,11,62,57,445,39
1528,3251,86517,2012-05-13 19:43:36+00:00,709,Independent,709,Gym,62,1,19,62,57,445,39
1529,3254,86517,2012-05-16 02:36:16+00:00,2204,Combined,748,Gym,62,0,2,2204,155,466,39
1530,3255,86517,2012-05-16 14:42:29+00:00,737,Independent,737,Yoga Studio,98,0,14,98,91,460,39
1531,3258,86517,2012-05-19 01:12:58+00:00,2204,Combined,748,Gym,62,1,1,2204,155,466,39
1532,3259,86517,2012-05-19 13:07:32+00:00,2202,Combined,616,Sporting Goods Shop,28,1,13,2202,153,383,39
1533,3260,86517,2012-05-19 13:14:02+00:00,2202,Combined,629,Coffee Shop,6,1,13,2202,153,394,39
1534,3261,86517,2012-05-19 13:18:47+00:00,2202,Combined,617,Electronics Store,31,1,13,2202,153,384,39
1535,3262,86517,2012-05-19 14:25:03+00:00,663,Independent,663,Grocery Store,30,1,14,30,29,416,39
1536,3263,86517,2012-05-23 16:01:52+00:00,1145,Independent,1145,Light Rail,18,0,16,18,17,697,39
1537,3264,86517,2012-05-23 16:59:16+00:00,663,Independent,663,Grocery Store,30,0,16,30,29,416,39
1538,3272,87550,2012-04-27 14:54:42+00:00,570,Independent,570,Donut Shop,110,0,14,110,102,364,40
1539,3273,87550,2012-04-27 15:23:00+00:00,1145,Independent,1145,Light Rail,18,0,15,18,17,697,40
